"Year_local","jday_local","month_local","Tau_filtered","qc_Tau","H_filtered","qc_H","LE_filtered","qc_LE","co2_flux_filtered","qc_co2_flux","h2o_flux_filtered","qc_h2o_flux","H_strg","LE_strg","co2_strg","h2o_strg","co2_molar_density","co2_mole_fraction","co2_mixing_ratio","h2o_mole_fraction","h2o_mixing_ratio","sonic_temperature","air_temperature","air_pressure","air_density","air_heat_capacity","air_molar_volume","e","es","specific_humidity","RH","VPD","Tdew","u.","TKE","L","X.z.d..L","Hukse_0_2.cm","Hukse_0_2.cm_2","Rn","PAR","Tair","RH_Vaisala","Pair","R_intensity","R_peak","PRI","Down570nm","Up570nm","Down531nm","Up531nm","NDVI","DownRED","UpRED","DownNIR","UpNIR","Temp_air","Pyr_up","Pyr_dn","Pyrg_up","Pyrg_dn","Irradiance_weatherlink","es_Vai","VPD_Vai","PAR_Wm2","Rn_Apogee","TEM_avg","Hukse_avg","G","AE","Tsoil_0.5cm","Tsoil_2.5cm","Tsoil_10cm","Tsoil_20cm","LE_pot","NEE_f","NEE_fqc","NEE_fsd","LE_f","LE_fqc","LE_fsd","H_f","H_fqc","H_fsd","Rg_f","Rg_fqc","VPD_f","VPD_fqc","rH_f","rH_fqc","Tair_f","Tair_fqc","Reco_DT","GPP_DT","Reco_DT_SD","GPP_DT_SD","u_unrot","v_unrot","w_unrot","u_rot","v_rot","w_rot","wind_speed","max_wind_speed","wind_dir","x_peak","x_offset","x_10.","x_30.","x_50.","x_70.","x_90.","signal_strength","WD","WS","DWP_10cm","DWP_20cm","EC_0.5cm","EC_10cm","EC_20cm","VWC_0.5cm","VWC_10cm","VWC_20cm","DWP_2.5cm","Rain","R_duration","Rain_GF","Rain_weatherlink","ET_filtered","ET_f","ET_pot","ETref_Vai","ETref_Li","ETref_GF","Irradiance_weatherlink_MJ","Rg_f_MJ","PRI_Davg","NDVI_Davg","PRI_Mavg","NDVI_Mavg","Tair_Dmax","Tair_Dmax_f","Tair_Dmin","Tair_Dmin_f","ETref","Kc","canopy_height"
2016,1,1,0.187726363065217,1.04166666666667,NA,0.416666666666667,NA,0.270833333333333,0.0945166474893617,0.291666666666667,NA,0.270833333333333,-0.046096996,-0.01971554675,-0.00743425210416667,-0.000451277875,14.5721245614583,370.135082204167,380.595258960417,27.487814351875,28.26524686625,303.5046834125,302.1418562125,98882.502365,1.128401404625,1021.05829795833,0.0254041135,2718.784599125,4033.20640116667,0.0172809593125,68.7591954702083,1314.42180204167,295.626001508333,0.386609580333333,2.064333657,-1221.09252704667,-0.0165280928333333,NA,NA,107.872034065208,268.876854166667,28.7635766666667,58.423191875,990.082960416667,0,129.7,NA,0.00566666666666667,0.318333333333333,0.00458333333333333,0.317541666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.531914893617,3.98114245791667,1.69826878395833,58.4514900368542,NA,14.9450208333333,NA,14.9450208333333,92.9270132320833,32.379375,30.8679166666667,29.6545833333333,NA,114.30386643,0.0919530208333333,0.0212765957446809,0.82532019787234,53.632296171875,0.127659574468085,20.9703888723404,74.166808940625,0.276595744680851,24.9734172553191,227.6875,0.0212765957446809,16.9820489583333,0,58.4241895833333,0,28.7631979166667,0,0.763364361702128,0.738045163043478,0.175701531914894,0.118929443478261,4.27319896516667,2.52076898791667,0.0128652939375,5.04685676227083,1.71343125e-14,-3.14335416666667e-16,5.04685676227083,10.897025570375,57.7835737514583,42.7967872485417,-5.3188880325,15.7814249275,38.430020740625,59.644441286875,87.9359916864583,163.487088727083,89.1282156491667,43.5836804166667,4.80496508333333,-404.158333333333,NA,NA,NA,NA,0.240913043478261,NA,NA,-1426.859375,0,0,0,0,NA,1.89135934255102,4.030960841,NA,NA,6.699,NA,19.6722,-0.093952380952381,NA,-0.0871,NA,32.88334,32.883,26.10167,26.102,6.699,0.282334578676074,0
2016,2,1,0.112758707045455,0.958333333333333,NA,0.625,NA,0.541666666666667,NA,0.583333333333333,NA,0.541666666666667,-0.186359833520833,-0.131240430104167,0.0252625341875,-0.00296778058333333,14.6254240354167,369.420382535417,379.38362639375,26.268176005625,26.9773355822917,302.233605564583,300.79958528125,98977.317995,1.135164617,1020.33276139583,0.0252671023958333,2600.615823875,3779.22541110417,0.016506520625,72.1932605945833,1178.609587225,294.896143604167,0.271461646166667,1.160600515875,12.9764694515625,0.0665116762916667,NA,NA,102.089029675,267.439125,27.4689925,60.5957266666667,991.095172916667,0,129.7,NA,0.00589583333333333,0.3170625,0.00475,0.315833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.895833333333,3.73270634102083,1.56908885635417,58.13894021975,NA,11.6873072916667,NA,11.6873072916667,90.4017223833333,31.7195833333333,30.25875,29.3233333333333,NA,109.432984858542,0.45832545,0.166666666666667,1.69084879375,56.8075912333333,0.3125,20.1518269166667,63.75595,0.395833333333333,22.4114405625,233.895833333333,0.0208333333333333,15.6908885625,0,60.5957291666667,0,27.4689791666667,0,0.720706770833333,0.718456714893617,0.168632270833333,0.11784335106383,2.79090900845833,1.49900640783333,0.00643754395833333,3.28506545977083,-2.33010416666667e-15,-8.965625e-16,3.28506545977083,7.20219894620833,72.5817518485417,39.0140221277708,2.63303833741667,22.6869727348936,52.6242144686957,95.7761662273333,191.132838431778,818.387112897727,87.955602775625,70.2284739583333,3.17763877291667,-463.558333333333,NA,NA,NA,NA,0.238978723404255,NA,NA,-1573.996875,0,0,0,0,NA,2.00333709492245,3.859187714,6.04363,5.5980651,6.04363,NA,20.2086,-0.0977619047619048,NA,-0.0894,NA,33.30333,33.303,21.95333,21.953,6.04363,0.331479110223897,0
2016,3,1,0.0803230878043478,0.875,NA,0.645833333333333,NA,0.604166666666667,NA,0.666666666666667,NA,0.604166666666667,0.192586077645833,0.178058417104167,-0.030826330125,0.00409226579166667,15.2516434291667,383.673838672917,393.90579918125,26.1540599058333,26.8652890245833,301.160758829167,300.094172270833,99045.1715425,1.13882731420833,1020.25578620833,0.0251904998333333,2591.12094045833,3686.0955721875,0.0164359559375,74.80940669875,1094.97463174708,294.749812564583,0.236984139458333,0.906644348104167,-212.190119811875,-0.244817204208333,NA,NA,110.953125,267.538520833333,26.4023247916667,67.5732966666667,991.77203125,0,129.7,NA,0.0056875,0.316333333333333,0.004625,0.314208333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.666666666667,3.56658288877083,1.32783478677083,58.1605480094792,NA,14.6517135416667,NA,14.6517135416667,96.3014114583333,32.1708333333333,30.5244791666667,29.4483333333333,NA,118.460056744375,-0.27956375,0.291666666666667,2.52268300208333,46.0955271958333,0.4375,20.37261325,79.9823595833333,0.479166666666667,23.4842101041667,232.666666666667,0.0208333333333333,13.2783478729167,0,67.5733020833333,0,26.40225,0,0.696748958333333,0.714378310638298,0.202514666666667,0.143773238297872,1.97395130954167,1.22878813658333,-0.00346495889583333,2.6226850645,1.43908333333333e-14,-4.04520833333333e-16,2.6226850645,5.85551300072917,119.884096640208,37.197808049375,-2.80208465654167,15.2909122416667,35.8153223229167,57.948737163617,91.1560589070213,219.06005745,84.9175045775,105.204164583333,2.64378459583333,-491.189583333333,NA,NA,NA,NA,0.237645833333333,NA,NA,-1623.15520833333,0,0.1666667,0,0,NA,1.62557287743673,4.177530164,5.42187,5.17642,5.42187,NA,20.1024,-0.0946190476190476,NA,-0.0826,NA,32.82,32.82,18.995,18.995,5.42187,0.299817752442743,0
2016,4,1,0.0812344756511628,0.875,NA,0.666666666666667,NA,0.3125,NA,0.458333333333333,NA,0.3125,-0.025672918875,-0.02698616175,0.00774017635416667,-0.000590602625,14.7176264010417,371.4205218625,381.945027595833,27.5958216675,28.381504834375,302.15969524375,300.928491095833,99090.498236875,1.135423461125,1021.09893504167,0.0252490075833333,2735.19460129167,3815.5318311875,0.017350034125,75.0248860889583,1080.33722989542,295.70614983125,0.234444192895833,0.962409220541667,-155.066100293854,-0.113854274291667,NA,NA,108.398252571958,265.633104166667,27.3768039583333,65.8822529166667,992.234239583333,0,129.7,NA,0.00629166666666667,0.314875,0.00516666666666667,0.3119375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.791666666667,3.722464503,1.38178149364583,57.7463269934583,NA,14.06546875,NA,14.06546875,94.332783821875,32.8129166666667,31.1764583333333,29.7952083333333,NA,115.295189587604,0.335347916666667,0.208333333333333,2.17792146458333,36.2754554583333,0.25,21.5141307083333,86.6338441666667,0.479166666666667,22.3165335416667,231.791666666667,0.0208333333333333,13.8178149333333,0,65.88225625,0,27.3766875,0,0.7335123125,0.697704038297872,0.1730156875,0.120873010638298,2.49171806175,1.55410831204167,0.00692303927083333,3.09042258395833,-4.8185625e-15,-2.98683333333333e-16,3.09042258395833,6.50703792185417,86.2626912835417,37.5711509835,2.25241691839583,19.684376240625,42.759636206383,70.0627051015217,116.261671791739,298.863117797609,85.6104489791667,78.2652822916667,3.05618046041667,-530.941666666667,NA,NA,NA,NA,0.236354166666667,NA,NA,-1522.7875,0,0,0,0,NA,1.27926504146939,4.065920156,5.63258,5.30791,5.63158,NA,20.0268,-0.0953809523809524,NA,-0.0857,NA,33.16333,33.163,20.71833,20.718,5.63258,0.227118841005256,0
2016,5,1,0.0845538240434783,0.75,NA,0.395833333333333,NA,0.1875,0.203488590456522,0.5,NA,0.1875,-0.084756109125,-0.094373215625,0.02107693625,-0.00213746666666667,14.6763901052083,370.036162979167,380.532381579167,27.5906920039583,28.3741281945833,302.258942477083,300.988521547917,99224.926185,1.13667250160417,1021.09664510417,0.0252198351041667,2738.36834314583,3802.44906479167,0.01734633875,74.6963305304167,1064.08072170625,295.743553841667,0.237043277291667,1.01975567402083,27.9339772900625,-0.0858501540625,NA,NA,108.6618660875,263.676541666667,27.5096170833333,64.6881575,993.571772916667,0,129.7,NA,0.00764583333333333,0.3125,0.00620833333333333,0.309083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.270833333333,3.72488341654167,1.39502721070833,57.3209873153542,NA,12.1621666666667,NA,12.1621666666667,96.4996994208333,32.7575,31.1670833333333,29.8864583333333,NA,115.112304883688,0.280209041666667,0.0833333333333333,1.74109653333333,27.8214362895833,0.145833333333333,19.7503494375,95.3425772916667,0.354166666666667,21.6580752708333,231.270833333333,0.0208333333333333,13.9502721104167,0,64.6881625,0,27.509625,0,0.74608925,0.679363595744681,0.174360458333333,0.122623053191489,2.73777370829167,1.56711567852083,0.0170933045833333,3.2362378086875,-3.37471458333333e-15,6.48020833333333e-16,3.2362378086875,6.67135647385417,57.9542280064375,38.7873984573542,4.74028394858333,23.19490291,49.2611024958333,83.8237745597917,155.620987115625,533.66491237875,85.9224305997917,61.3829854166667,3.17232626875,-593.152083333333,NA,NA,NA,NA,0.234692307692308,NA,NA,-1517.390625,0,0,0,0,NA,0.981131467518368,4.059470672,5.692156,5.322785,5.692156,NA,19.9818,-0.0931428571428571,NA,-0.09,NA,32.84666,32.847,23.46333,23.463,5.692156,0.172365526791319,0
2016,6,1,0.0808194495116279,0.770833333333333,NA,0.5,NA,0.416666666666667,-0.0971407149767442,0.520833333333333,NA,0.416666666666667,0.0589939626666667,0.0745272473125,-0.0162644412916667,0.00171301458333333,14.6788354233333,369.948166404167,380.346627072917,27.3649319466667,28.1362517529167,302.234867089583,300.976282483333,99244.6013820833,1.13707122570833,1020.96678352083,0.0252138367916667,2716.476514625,3810.21376627083,0.017203103375,74.2081225541667,1093.73725167729,295.603990591667,0.236676059125,1.08277146491667,-6.64750853558333,-0.131181688125,NA,NA,105.433237913417,263.349791666667,27.4888527083333,64.4362829166667,993.758016666667,0.00145833333333333,129.7,NA,0.0095625,0.30675,0.0074375,0.3030625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.208333333333,3.7296261671875,1.41666103577083,57.2499547096042,NA,13.1371979166667,NA,13.1371979166667,92.2960399966667,32.801875,31.1978125,29.80375,NA,112.025745420667,0.0554783333333334,0.145833333333333,2.04844031458333,26.9953818854167,0.3125,19.7601364375,89.728075,0.354166666666667,23.2077439375,230.208333333333,0.0208333333333333,14.1666103520833,0,64.4362854166667,0,27.4887916666667,0,0.755372354166667,0.643858468085106,0.224136041666667,0.146840482978723,2.73383561658333,1.63232131439583,0.0140685696458333,3.38446027285417,-8.1301875e-15,7.7725e-16,3.38446027285417,6.99558605491667,73.7993079202083,39.6875870898333,4.75897708097917,22.919994390625,47.435579279375,78.1242718408333,137.486095915,423.480624485417,85.85833487875,71.6027770833333,3.33680548958333,-653.516666666667,NA,NA,NA,NA,0.233586956521739,NA,NA,-1566.83229166667,0.04,0.3333333,0.04,0,NA,0.952000406081633,3.950622203,5.810915,5.414296,5.810915,NA,19.89,-0.0991818181818182,NA,-0.1031,NA,32.60667,32.607,21.545,21.545,5.810915,0.1638296905189,0
2016,7,1,0.0553500317045455,0.75,NA,0.520833333333333,NA,0.666666666666667,NA,0.75,NA,0.666666666666667,-0.0601159721458333,-0.0320209730625,0.0186249669791667,-0.000699205916666667,15.0598103333333,378.753016670833,389.318617289583,27.205676200625,27.969440129375,301.437825872917,300.346649295833,99209.467119375,1.13919002060417,1020.86355622917,0.0251700403541667,2699.71168539583,3700.77450789583,0.0171022843125,76.8030184185417,1001.06282246875,295.487637389583,0.18759226675,0.749163340416667,-16.4642563359167,-0.302422054145833,NA,NA,108.216645833333,268.421708333333,26.6821172916667,68.67982375,993.449577083333,0,129.7,NA,0.0095,0.313854166666667,0.00717021276595745,0.292787234042553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.854166666667,3.58487435635417,1.25345781497917,58.3525452871042,NA,12.8713541666667,NA,12.8713541666667,95.3452916666667,NA,31.50625,NA,NA,115.077839264479,0.963253380208333,0.354166666666667,2.59405730416667,29.08756316875,0.479166666666667,20.9047228958333,92.58264375,0.5,21.4083945,230.854166666667,0.0208333333333333,12.5345781520833,0,68.6798229166667,0,26.6820625,0,0.5689928125,0.479610914893617,0.386446625,0.906326382978723,1.6074184565625,0.9389002405625,0.00436477425,2.11109309277083,2.47167916666667e-15,-2.71895833333333e-16,2.11109309277083,4.76556838485417,119.251262525417,30.5692032174583,0.597578799083333,14.648160736875,30.890600123125,47.6244415627083,72.591286309375,144.679279612083,85.1292686777083,105.810413958333,2.20031239166667,-737.95,NA,NA,NA,NA,0.231291666666667,NA,NA,-1579.40744680851,0,0,0,0,NA,1.02578181950204,4.05825523,5.160647,4.984826,5.160647,NA,19.9458,-0.0986666666666667,NA,-0.102555555555556,NA,32.98333,32.983,20.69333,20.693,5.160647,0.198770002967078,0
2016,8,1,0.0431773245454545,0.8125,NA,0.604166666666667,NA,0.770833333333333,NA,0.666666666666667,NA,0.770833333333333,-0.0366383067916667,-0.0438257049583333,0.0269131922291667,-0.000938882208333333,15.256657589375,384.0302534875,394.7123883,27.178853674375,27.9453080960417,301.381358210417,300.337042575,99088.0527472917,1.13793044383333,1020.85014989583,0.0252000529791667,2693.6877714375,3733.37137754167,0.0170861892708333,76.86119341625,1039.68360612917,295.4127257125,0.164234139729167,0.714373612395833,2.3781589579375,-0.3075460356875,NA,NA,101.815125,249.142,26.5968045833333,70.199996875,992.256808333333,0,129.7,NA,0.00927083333333333,0.289583333333333,0.00727083333333333,0.285479166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.208333333333,3.59402752952083,1.23546143475,54.1613043495,NA,11.9454895833333,NA,11.9454895833333,89.8696354166667,NA,31.9027083333333,NA,NA,109.567561440146,1.19246810416667,0.270833333333333,2.87787282916667,27.684994425,0.604166666666667,20.3357098125,83.148436875,0.645833333333333,22.2403799583333,229.208333333333,0.0208333333333333,12.3546143416667,0,70.2,0,26.5967916666667,0,0.277177166666667,0.181533861702128,0.391906020833333,0.891820127659574,0.382726970375,0.3424931125625,-0.00853058908333333,1.3076388763125,-3.6425e-15,6.11245833333333e-16,1.3076388763125,3.71729973654167,181.763168091667,24.7400419631042,1.22208448735417,12.5876933825,26.7258250341667,43.5052800340426,71.9116275580851,192.619877581915,84.48338764125,146.799659791667,1.48326387083333,NA,NA,NA,NA,NA,NA,NA,NA,-1551.903125,0,0,0,0,NA,0.976319803395918,3.863933599,4.667592,4.6603,4.667552,NA,19.8036,-0.102454545454545,NA,-0.1012,NA,33.475,33.475,20.155,20.155,4.667592,0.209169911036765,0
2016,9,1,0.0285134260869565,0.8125,NA,0.833333333333333,NA,0.9375,NA,1.04166666666667,NA,0.9375,0.0145772034791666,0.0257077169375,-0.0029906358125,0.000671753541666666,15.53360036875,391.096655633333,401.746035610417,26.6677485485417,27.4085048014583,301.308671302083,300.461639675,99075.9681808333,1.13759691689583,1020.56274041667,0.0252136919583333,2642.67996366667,3783.82586675,0.0167623044583333,75.2609553127083,1141.14590314792,295.066744372917,0.145955092645833,0.538170295604167,-39.2876890200625,-0.584288970375,NA,NA,95.5981875,243.016166666667,26.549270625,71.2580172916667,992.146770833333,0,129.7,NA,0.0090625,0.280645833333333,0.007,0.275291666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.770833333333,3.60028129114583,1.233552133375,52.8296014498333,NA,11.82871875,NA,11.82871875,83.76946875,NA,31.9355208333333,NA,NA,103.829272295729,0.609858520833333,0.416666666666667,3.05679971666667,21.2544769895833,0.645833333333333,18.3727195208333,80.0149289583333,0.75,21.4665719791667,222.770833333333,0.0208333333333333,12.3355213291667,0,71.2580145833333,0,26.5493333333333,0,0.1448203125,0.0182294123404255,0.0998687291666667,1.49915626170213,-0.448095167958333,-0.171909654583333,-0.00285650985416667,1.106993421375,2.59314e-14,-2.535125e-15,1.106993421375,3.1496247040625,201.788333864583,21.2977143704167,3.581190698625,12.8145173964583,25.336128750625,41.4123457461702,70.3763746278723,201.118594084783,83.675308930625,186.233336041667,1.26607633958333,NA,NA,NA,NA,NA,NA,NA,NA,-1534.42083333333,0,0,0,0,NA,0.749545637510204,3.661571074,4.5547665,4.60295,4.5547665,NA,19.2474,-0.108952380952381,NA,-0.0993,NA,34.10667,34.107,19.795,19.795,4.5547665,0.164562911734378,0
2016,10,1,0.0725869791521739,0.791666666666667,NA,0.625,NA,0.583333333333333,NA,0.5625,NA,0.583333333333333,0.04304767875,-0.1644220128125,-0.0365882670625,-0.0037230580625,15.21433886875,383.061252110417,392.743504004167,24.686677293125,25.3142760795833,301.747584922917,300.68095820625,99185.6115741667,1.13878492908333,1019.4301986875,0.0252040410208333,2449.3219135,3795.31159422917,0.0155038714583333,69.5246225135417,1345.98968071042,293.892733979167,0.218543331791667,0.90503870025,-11.0118072303542,-0.0833522521458333,NA,NA,95.6274742895833,268.338375,27.1019435416667,63.6560041666667,993.20045625,0,129.7,NA,0.0094375,0.310145833333333,0.00733333333333333,0.305645833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.416666666667,3.69586481391667,1.53935294185417,58.3344293513333,NA,11.4581510416667,NA,11.4581510416667,84.1693232479167,NA,31.1853125,NA,NA,103.165648456667,0.797205775,0.25,2.93436472291667,31.6174180708333,0.375,15.1455037916667,88.5987375,0.5,19.7935685208333,232.416666666667,0.0208333333333333,15.3935294208333,0,63.6560104166667,0,27.1019375,0,0.2061428125,0.0125843740425532,0.0696286041666667,1.01535786595745,2.1343349648125,1.15780035316667,0.0123233157083333,2.73669571222917,2.51560416666667e-14,9.30848541666667e-16,2.73669571222917,5.86921436533333,108.649262026396,34.916299850375,3.00284815883333,19.4120244695833,41.1882094825,68.2735679604167,123.844367364043,397.848447284889,84.3145666325,100.7302125,2.72899289375,NA,NA,NA,NA,NA,NA,NA,NA,-1623.54375,0,0,0,0,NA,1.11499792706939,3.638168175,5.910651,5.686927,5.910651,NA,20.0808,-0.100863636363636,NA,-0.1009,NA,33.725,33.725,20.40333,20.403,5.910651,0.18864215245823,0
